,EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,Investigation IDs
17165,211813509, 138.705251, 17.508293, 19.935, GO16088_LC
13183,211657968, 130.882795, 15.343347, 19.937, GO16016_LC
29874,228682502, 136.0469818, 18.3621807, 19.94, GO16058_LC
9024,211500654, 130.401218, 13.149265, 19.941, GO16088_LC
33526,251363183, 141.231293, 22.169177, 19.941, GO16088_LC
19321,211875129, 131.759309, 18.366514, 19.942, GO16088_LC
31734,251320007, 139.839241, 18.525363, 19.942, GO16088_LC
26001,212100805, 126.98107, 22.036982, 19.947, GO16088_LC
26944,212152349, 134.078849, 23.084173, 19.948, GO16088_LC
10088,211531949, 129.998134, 13.590188, 19.948, GO16095_LC
30001,251277567, 139.717526, 14.176292, 19.949, GO16088_LC
20196,211904312, 133.676698, 18.790235, 19.95, GO16095_LC
9369,211511695, 136.382136, 13.304028, 19.95, GO16095_LC
34632,251401193, 137.50513, 24.854478, 19.95, GO16088_LC
26000,212100803, 133.442084, 22.036917, 19.951, GO16016_LC
21539,211939318, 132.914857, 19.314226, 19.952, GO16079_LC
24834,212065429, 136.926711, 21.373516, 19.952, GO16095_LC
14234,211693647, 133.020796, 15.830264, 19.954, GO16095_LC
8941,211498241, 132.431498, 13.114876, 19.954, GO16095_LC
13135,211656471, 133.092009, 15.322164, 19.955, GO16062_LC
28827,212207415, 130.931041, 24.518678, 19.955, GO16016_LC
23270,212019407, 136.363257, 20.576348, 19.956, GO16088_LC
14151,211690920, 138.859409, 15.792778, 19.958, GO16095_LC
11406,211604369, 130.085678, 14.598199, 19.958, GO16088_LC
27993,212183644, 134.145093, 23.83515, 19.96, GO16088_LC
31112,251304212, 140.086924, 17.040875, 19.961, GO16088_LC
15340,211726057, 137.111919, 16.268105, 19.964, GO16088_LC
17813,211831856, 133.489495, 17.768311, 19.965, GO16095_LC
14585,211703372, 135.991017, 15.959813, 19.965, GO16088_LC
22604,211994947, 137.235153, 20.171535, 19.966, GO16088_LC
15181,211721500, 138.991589, 16.206102, 19.966, GO16088_LC
34513,251398820, 137.37177, 24.71488, 19.966, GO16088_LC
29842,228682420, 133.5641785, 12.0419598, 19.97, GO16016_LC
27282,212163857, 131.815987, 23.342637, 19.97, GO16095_LC
29819,228682364, 129.4024658, 14.6121597, 19.97, GO16016_LC
21516,211938917, 134.369775, 19.308066, 19.973, GO16088_LC
24537,212054880, 135.827355, 21.185868, 19.976, GO16095_LC
22567,211990490, 138.052626, 20.100435, 19.977, GO16088_LC
19037,211866188, 130.618715, 18.241901, 19.979, GO16088_LC
8646,211488462, 137.579277, 12.972343, 19.98, GO16088_LC
17944,211835223, 130.524652, 17.815003, 19.98, GO16088_LC
19464,211879256, 134.870567, 18.425459, 19.981, GO16088_LC
10909,211558760, 130.256335, 13.964052, 19.983, GO16095_LC
21982,211951145, 133.082823, 19.490034, 19.984, GO16088_LC
32364,251339292, 139.247419, 20.200238, 19.984, GO16095_LC
22275,211959842, 133.935291, 19.622529, 19.984, GO16088_LC
28548,212197949, 130.563367, 24.227304, 19.987, GO16095_LC
17347,211818801, 138.550306, 17.582907, 19.991, GO16088_LC
23088,212013787, 137.160085, 20.482716, 19.993, GO16088_LC
27207,212161755, 131.907495, 23.293098, 19.994, GO16088_LC
34089,251387178, 137.368262, 23.954169, 19.996, GO16088_LC
30399,251285560, 139.0659, 15.037259, 19.998, GO16095_LC
34155,251390328, 137.951935, 24.171696, 19.999, GO16095_LC
10648,211548639, 132.997181, 13.823657, 19.999, GO16095_LC
29855,228682449, 132.8087006, 12.0966902, 20.0, GO16064_LC
17830,211832261, 136.906116, 17.773945, 20.001, GO16095_LC
33185,251356894, 140.403426, 21.648982, 20.001, GO16016_LC
34383,251396232, 137.309611, 24.561273, 20.005, GO16088_LC
15683,211737088, 131.328492, 16.425199, 20.008, GO16088_LC
12564,211639829, 134.362388, 15.095323, 20.009, GO16095_LC
25941,212098586, 136.750378, 21.993629, 20.01, GO16088_LC
24853,212066389, 135.111568, 21.390463, 20.014, GO16088_LC
34035,251385355, 136.539218, 23.832076, 20.016, GO16088_LC
8161,211465531, 129.641774, 12.637396, 20.016, GO16088_LC
9617,211518402, 129.380807, 13.398373, 20.018, GO16088_LC
10232,211536588, 131.543799, 13.654392, 20.019, GO16088_LC
32855,251350186, 138.810065, 21.094155, 20.021, GO16088_LC
22947,212009052, 126.504186, 20.404138, 20.021, GO16088_LC
30517,251287595, 139.054658, 15.261222, 20.027, GO16088_LC
27627,212173354, 130.64399, 23.567128, 20.033, GO16088_LC
26291,212109795, 137.011161, 22.214415, 20.035, GO16095_LC
14266,211694433, 130.958875, 15.840966, 20.036, GO16088_LC
14264,211694429, 135.585766, 15.840918, 20.038, GO16095_LC
14733,211707582, 134.226525, 16.015656, 20.042, GO16088_LC
19261,211872978, 130.025017, 18.335996, 20.05, GO16095_LC
24651,212058503, 128.670262, 21.248003, 20.051, GO16095_LC
18633,211854765, 131.770031, 18.083833, 20.053, GO16088_LC
16501,211763023, 130.145805, 16.791402, 20.055, GO16095_LC
17817,211831920, 136.835649, 17.769136, 20.058, GO16088_LC
33557,251363989, 139.955145, 22.229216, 20.131, GO16088_LC
8466,211479169, 130.144462, 12.838412, 21.486, GO16079_LC
33411,251360981, 137.586908, 21.996418, 5.795, GO16003_LC|GO16004_LC
13209,211658473, 132.756096, 15.350656, 6.232, GO16010_LC|GO16021_LC|GO16028_LC|GO16063_LC|GO16068_LC|GO16081_LC
22364,211962912, 130.092028, 19.669939, 6.236, GO16001_LC|GO16003_LC|GO16031_LC
22109,211954690, 130.112544, 19.544809, 6.31, GO16006_LC|GO16021_LC|GO16031_LC
22098,211954451, 129.961314, 19.540814, 6.409, GO16001_LC|GO16003_LC|GO16031_LC
5702,211394991, 137.443434, 11.564377, 6.473, GO16006_LC|GO16021_LC|GO16063_LC
22499,211970121, 129.927726, 19.778456, 6.649, GO16021_LC|GO16031_LC
19202,211871051, 134.576213, 18.308273, 6.665, GO16021_LC
30578,251288572, 140.313943, 15.371353, 6.669, GO16021_LC
24474,212052751, 127.029797, 21.148487, 6.699, GO16003_LC
28725,212205146, 134.056329, 24.447755, 6.708, GO16021_LC|GO16028_LC|GO16063_LC|GO16081_LC
21621,211941583, 130.083925, 19.349004, 6.77, GO16021_LC|GO16031_LC
22185,211957012, 130.234578, 19.580338, 6.783, GO16021_LC|GO16031_LC
27773,212178066, 129.689671, 23.685905, 6.793, GO16009_LC|GO16010_LC|GO16021_LC|GO16028_LC|GO16063_LC|GO16068_LC|GO16081_LC
25729,212091650, 134.271444, 21.860447, 6.81, GO16003_LC|GO16004_LC
22439,211966197, 130.180025, 19.719315, 6.841, GO16021_LC|GO16031_LC
17060,211810753, 137.259632, 17.469652, 6.949, GO16003_LC
31992,251326747, 140.157887, 19.090631, 7.003, GO16003_LC
31863,251323525, 139.112951, 18.810254, 7.024, GO16021_LC|GO16063_LC
6509,211420502, 137.052346, 11.948203, 7.119, GO16004_LC|GO16010_LC|GO16063_LC
9466,211514553, 136.242085, 13.343948, 7.198, GO16003_LC
18900,211862520, 133.145866, 18.19143, 7.243, GO16021_LC|GO16028_LC
22125,211955190, 129.985399, 19.552991, 7.337, GO16001_LC|GO16006_LC|GO16021_LC|GO16031_LC
17256,211816194, 133.46139, 17.545088, 7.367, GO16021_LC
16349,211756677, 137.14246, 16.701681, 7.392, GO16003_LC
22099,211954496, 129.990712, 19.54148, 7.448, GO16006_LC|GO16021_LC|GO16031_LC
22380,211963382, 129.775449, 19.676817, 7.461, GO16021_LC|GO16031_LC
17094,211811597, 134.191623, 17.48135, 7.48, GO16004_LC|GO16010_LC|GO16025_LC|GO16037_LC|GO16052_LC|GO16063_LC|GO16068_LC|GO16010_SC|GO16037_SC
22075,211953905, 130.075414, 19.531987, 7.513, GO16006_LC|GO16021_LC|GO16031_LC
11968,211621378, 132.482696, 14.833385, 7.558, GO16001_LC|GO16003_LC|GO16021_LC|GO16028_LC
22395,211964025, 130.086448, 19.686737, 7.605, GO16001_LC|GO16006_LC|GO16010_LC|GO16021_LC|GO16031_LC
25337,212081687, 137.62487, 21.671371, 7.657, GO16021_LC
15249,211723555, 134.395454, 16.233643, 7.712, GO16003_LC
26287,212109644, 133.577945, 22.211262, 7.737, GO16010_LC|GO16021_LC|GO16028_LC|GO16063_LC
19012,211865588, 133.483664, 18.233593, 7.792, GO16003_LC
17777,211830823, 132.873817, 17.75422, 7.85, GO16031_LC
13150,211656985, 131.825649, 15.3292, 7.866, GO16021_LC
21840,211947522, 136.37278, 19.435842, 7.866, GO16010_LC|GO16021_LC|GO16028_LC
20559,211914004, 130.545032, 18.934374, 7.949, GO16021_LC|GO16031_LC|GO16060_LC
21779,211945791, 130.527074, 19.411256, 7.958, GO16021_LC|GO16031_LC|GO16060_LC
12016,211623032, 129.621024, 14.858169, 7.971, GO16021_LC|GO16028_LC
25021,212072039, 128.663258, 21.493017, 7.984, GO16083_LC
15371,211727051, 134.32739, 16.282492, 7.992, GO16009_LC|GO16021_LC|GO16028_LC
20278,211906132, 131.373281, 18.817486, 8.056, GO16001_LC|GO16021_LC|GO16028_LC|GO16063_LC
21383,211935741, 130.326651, 19.260998, 8.059, GO16021_LC|GO16031_LC|GO16060_LC
11689,211612703, 137.034965, 14.711396, 8.07, GO16003_LC
20312,211907093, 132.688014, 18.832182, 8.073, GO16021_LC
14681,211706383, 132.795024, 15.999429, 8.092, GO16003_LC|GO16004_LC
11163,211593834, 137.474415, 14.456763, 8.168, GO16009_LC|GO16010_LC|GO16021_LC|GO16028_LC|GO16034_LC|GO16063_LC
15027,211716813, 129.915043, 16.141552, 8.2, GO16003_LC
31575,251315548, 140.700985, 18.13201, 8.22, GO16003_LC
22352,211962432, 130.396094, 19.662472, 8.22, GO16060_LC
32468,251341358, 140.946194, 20.364455, 8.272, GO16009_LC|GO16010_LC|GO16021_LC|GO16028_LC|GO16063_LC|GO16077_LC
24505,212053807, 134.732211, 21.166286, 8.275, GO16009_LC|GO16010_LC|GO16021_LC|GO16025_LC|GO16028_LC|GO16034_LC|GO16037_LC|GO16063_LC|GO16068_LC|GO16010_SC|GO16037_SC
12675,211642692, 129.502662, 15.134879, 8.29, GO16009_LC|GO16021_LC|GO16028_LC
7120,211435038, 132.391049, 12.170734, 8.319, GO16001_LC|GO16021_LC|GO16028_LC
31154,251305080, 140.159131, 17.127341, 8.341, GO16009_LC|GO16021_LC
11963,211621204, 132.48656, 14.830942, 8.346, GO16021_LC|GO16028_LC
12445,211636364, 131.332045, 15.046927, 8.351, GO16010_LC|GO16021_LC|GO16028_LC
12949,211650470, 137.310034, 15.241044, 8.354, GO16001_LC|GO16021_LC|GO16028_LC
23139,212015356, 136.678861, 20.509862, 8.36, GO16001_LC|GO16041_LC|GO16052_LC|GO16065_LC
15540,211732180, 133.244751, 16.356873, 8.365, GO16003_LC
17134,211812664, 131.622867, 17.495883, 8.372, GO16009_LC|GO16021_LC
9495,211515415, 137.37925, 13.356305, 8.38, GO16009_LC
31856,251323331, 138.961854, 18.79451, 8.393, GO16021_LC|GO16033_LC
28191,212188620, 134.689103, 23.966715, 8.395, GO16009_LC|GO16021_LC
18348,211846489, 129.725794, 17.969555, 8.404, GO16028_LC
13471,211665387, 137.44926, 15.446521, 8.412, GO16021_LC
23243,212018672, 128.824051, 20.564592, 8.421, GO16021_LC|GO16031_LC|GO16060_LC
26372,212112028, 135.711288, 22.258552, 8.427, GO16003_LC
20818,211920612, 130.9839, 19.034175, 8.433, GO16001_LC|GO16009_LC|GO16021_LC|GO16038_LC|GO16044_LC|GO16065_LC|GO16038_SC
12363,211633632, 138.97088, 15.008652, 8.435, GO16009_LC|GO16021_LC
31827,251322682, 140.446311, 18.746338, 8.436, GO16001_LC|GO16009_LC|GO16021_LC|GO16028_LC|GO16063_LC
16136,211750200, 133.672957, 16.611211, 8.453, GO16009_LC|GO16063_LC
12882,211648701, 136.69075, 15.216272, 8.465, GO16009_LC|GO16021_LC|GO16028_LC|GO16063_LC
17082,211811359, 129.881279, 17.478201, 8.471, GO16021_LC|GO16028_LC
8621,211487634, 129.815845, 12.960373, 8.487, GO16004_LC|GO16009_LC|GO16021_LC|GO16025_LC|GO16037_LC|GO16063_LC|GO16068_LC|GO16077_LC|GO16902_LC|GO16037_SC
14014,211685798, 134.018356, 15.723848, 8.502, GO16009_LC|GO16021_LC|GO16028_LC|GO16063_LC
30750,251292213, 140.692414, 15.776633, 8.508, GO16021_LC
33977,251384002, 136.519496, 23.741074, 8.508, GO16009_LC|GO16021_LC|GO16028_LC
13771,211675729, 137.615413, 15.586751, 8.517, GO16021_LC
6272,211414329, 132.551269, 11.8568, 8.534, GO16031_LC|GO16052_LC|GO16064_LC
15754,211738807, 130.725772, 16.449865, 8.535, GO16009_LC|GO16021_LC
15883,211742298, 130.227312, 16.499718, 8.545, GO16009_LC|GO16021_LC
31843,251323145, 139.570493, 18.780994, 8.546, GO16009_LC|GO16021_LC
6992,211432167, 132.863806, 12.127919, 8.55, GO16001_LC|GO16021_LC|GO16028_LC|GO16065_LC
7730,211452088, 134.137944, 12.431913, 8.563, GO16009_LC|GO16010_LC|GO16021_LC|GO16028_LC|GO16034_LC|GO16063_LC
22983,212010389, 137.938422, 20.427443, 8.574, GO16021_LC|GO16028_LC
26719,212122727, 135.125035, 22.468902, 8.597, GO16009_LC|GO16021_LC|GO16028_LC|GO16063_LC
26618,212119246, 136.724957, 22.401892, 8.606, GO16021_LC
10161,211534444, 130.97051, 13.623962, 8.628, GO16009_LC|GO16021_LC|GO16028_LC|GO16056_LC
25397,212083093, 127.999084, 21.697994, 8.633, GO16004_LC
19076,211867358, 138.565987, 18.257659, 8.639, GO16004_LC|GO16009_LC|GO16021_LC|GO16028_LC
8041,211461386, 135.210473, 12.573326, 8.661, GO16021_LC
8330,211472127, 131.119681, 12.735011, 8.677, GO16052_LC
20859,211921647, 131.443895, 19.049461, 8.678, GO16006_LC|GO16021_LC|GO16031_LC|GO16033_LC
16679,211794176, 137.226486, 17.234256, 8.686, GO16009_LC|GO16021_LC|GO16028_LC
15957,211744563, 134.431142, 16.531522, 8.687, GO16021_LC|GO16028_LC
12812,211646961, 135.374136, 15.192768, 8.69, GO16009_LC|GO16021_LC|GO16028_LC|GO16063_LC
14698,211706755, 138.740879, 16.004605, 8.696, GO16009_LC|GO16021_LC|GO16028_LC
34773,251403762, 134.192441, 25.006678, 8.697, GO16009_LC|GO16021_LC|GO16034_LC
30319,251284173, 140.600416, 14.887838, 8.698, GO16004_LC
18010,211837339, 132.506641, 17.845248, 8.705, GO16004_LC
14447,211699318, 136.356362, 15.906567, 8.706, GO16004_LC
16863,211805152, 136.439685, 17.39013, 8.71, GO16021_LC
15194,211721876, 133.811207, 16.211643, 8.715, GO16001_LC|GO16021_LC
11725,211613823, 130.934789, 14.727242, 8.717, GO16052_LC
14785,211709162, 131.581705, 16.036665, 8.72, GO16021_LC
33782,251378294, 136.761448, 23.326556, 8.73, GO16009_LC|GO16021_LC
7795,211453753, 134.420404, 12.456941, 8.736, GO16052_LC
16866,211805179, 136.440463, 17.390411, 8.741, GO16009_LC
18869,211861658, 131.548873, 18.179727, 8.742, GO16009_LC|GO16021_LC|GO16031_LC
32269,251337810, 139.018481, 20.073165, 8.743, GO16021_LC|GO16028_LC|GO16044_LC|GO16058_LC|GO16044_SC
9496,211515464, 137.37927, 13.356941, 8.743, GO16009_LC|GO16028_LC|GO16063_LC
12794,211646429, 136.275023, 15.185161, 8.752, GO16052_LC
27945,212182310, 130.491859, 23.798885, 8.758, GO16001_LC|GO16004_LC
27941,212182250, 130.491095, 23.797105, 8.758, GO16021_LC|GO16028_LC
23965,212038490, 136.982039, 20.897094, 8.767, GO16052_LC
34797,251404071, 136.395625, 25.022902, 8.778, GO16052_LC
15312,211725578, 130.401245, 16.261451, 8.785, GO16004_LC
28271,212190805, 131.922525, 24.023283, 8.787, GO16052_LC
22988,212010530, 127.363528, 20.429753, 8.793, GO16009_LC|GO16021_LC|GO16028_LC
17316,211818158, 135.786768, 17.573735, 8.801, GO16009_LC|GO16021_LC|GO16028_LC|GO16063_LC
6786,211427681, 129.730527, 12.057238, 8.81, GO16052_LC
16776,211800702, 135.493991, 17.32666, 8.816, GO16009_LC|GO16021_LC|GO16028_LC|GO16034_LC|GO16063_LC
22209,211957791, 129.787909, 19.592396, 8.817, GO16021_LC|GO16031_LC|GO16060_LC
32830,251349415, 138.837621, 21.029472, 8.825, GO16052_LC
30921,251295647, 140.165033, 16.151706, 8.826, GO16052_LC
25384,212082764, 133.995694, 21.692197, 8.833, GO16006_LC|GO16021_LC
11579,211609360, 130.325112, 14.666578, 8.836, GO16004_LC
17131,211812553, 138.957209, 17.494245, 8.838, GO16009_LC|GO16021_LC|GO16028_LC
17730,211829614, 135.655681, 17.737438, 8.841, GO16021_LC|GO16033_LC
33697,251375401, 137.850952, 23.109739, 8.844, GO16052_LC
33834,251380097, 136.533422, 23.458609, 8.848, GO16052_LC
17585,211825485, 133.505998, 17.678516, 8.853, GO16009_LC|GO16021_LC|GO16028_LC
20405,211909987, 131.335545, 18.875395, 8.859, GO16001_LC|GO16021_LC|GO16031_LC|GO16060_LC
5710,211395494, 136.239922, 11.572482, 8.861, GO16009_LC|GO16010_LC|GO16021_LC|GO16025_LC|GO16028_LC|GO16063_LC|GO16068_LC
21417,211936772, 132.561076, 19.276214, 8.863, GO16009_LC|GO16021_LC|GO16028_LC
23831,212034471, 134.455303, 20.828151, 8.89, GO16009_LC|GO16021_LC|GO16028_LC|GO16041_LC
14473,211699931, 131.103652, 15.915001, 8.891, GO16009_LC|GO16021_LC
34241,251392790, 138.212734, 24.341563, 8.894, GO16028_LC
14463,211699733, 131.134563, 15.912109, 8.895, GO16028_LC|GO16052_LC
30317,251284141, 138.998404, 14.884383, 8.898, GO16009_LC|GO16021_LC|GO16028_LC
13796,211676495, 130.603299, 15.597228, 8.913, GO16052_LC
29617,212226869, 132.911356, 25.232922, 8.915, GO16004_LC
11407,211604395, 135.510121, 14.598625, 8.915, GO16021_LC|GO16028_LC
8162,211465581, 130.58781, 12.63821, 8.92, GO16052_LC
12082,211624954, 131.158713, 14.885232, 8.922, GO16021_LC
27459,212168669, 130.115463, 23.455075, 8.926, GO16028_LC
26442,212114276, 133.513153, 22.303637, 8.928, GO16004_LC|GO16009_LC|GO16021_LC|GO16034_LC
21208,211931309, 130.137336, 19.194326, 8.929, GO16021_LC|GO16031_LC|GO16033_LC|GO16060_LC
24342,212048998, 132.844141, 21.080383, 8.936, GO16009_LC|GO16021_LC
16523,211764106, 131.260598, 16.806655, 8.941, GO16004_LC|GO16052_LC
20048,211900058, 138.61657, 18.727573, 8.945, GO16052_LC
27915,212181661, 135.205252, 23.780045, 8.95, GO16001_LC|GO16009_LC|GO16010_LC|GO16021_LC|GO16028_LC|GO16034_LC|GO16041_LC|GO16063_LC
32717,251346852, 139.651041, 20.813719, 8.951, GO16009_LC|GO16021_LC|GO16028_LC
9196,211505754, 137.110598, 13.220448, 8.959, GO16009_LC
33197,251357161, 140.201174, 21.671681, 8.96, GO16009_LC|GO16021_LC|GO16028_LC
13057,211654112, 133.035561, 15.289587, 8.961, GO16004_LC
31088,251299498, 139.342233, 16.551153, 8.967, GO16009_LC|GO16021_LC|GO16028_LC
11953,211621033, 133.478091, 14.828531, 8.97, GO16009_LC|GO16021_LC|GO16028_LC
29340,212220509, 129.795584, 24.962377, 8.976, GO16004_LC
26024,212101380, 127.617591, 22.048037, 8.977, GO16052_LC
17580,211825387, 137.224522, 17.677143, 8.981, GO16009_LC|GO16021_LC
33916,251382485, 137.968614, 23.630869, 8.985, GO16021_LC
26635,212119741, 128.135574, 22.41115, 8.987, GO16009_LC|GO16021_LC|GO16028_LC|GO16034_LC
25257,212079366, 136.887338, 21.629192, 8.988, GO16052_LC
14510,211701115, 131.030389, 15.930713, 8.998, GO16021_LC
26283,212109557, 137.335848, 22.209496, 8.999, GO16009_LC|GO16021_LC|GO16028_LC
29118,212215284, 131.433995, 24.78043, 9.004, GO16020_LC|GO16052_LC
31460,251312459, 139.264159, 17.857045, 9.006, GO16052_LC
33801,251378967, 137.101719, 23.376633, 9.006, GO16052_LC
25748,212092446, 128.288888, 21.875895, 9.012, GO16006_LC|GO16021_LC|GO16033_LC
30442,251286348, 139.047735, 15.121102, 9.015, GO16009_LC|GO16021_LC
7440,211443624, 132.833745, 12.302904, 9.022, GO16052_LC|GO16064_LC
20615,211915147, 129.78875, 18.951869, 9.023, GO16021_LC|GO16065_LC
21437,211937321, 134.479961, 19.284203, 9.024, GO16021_LC|GO16028_LC
8984,211499698, 130.225387, 13.136191, 9.027, GO16009_LC|GO16021_LC|GO16028_LC
29553,212225243, 133.05284, 25.158997, 9.031, GO16009_LC|GO16021_LC|GO16028_LC
23211,212017602, 134.659086, 20.546748, 9.036, GO16009_LC|GO16025_LC|GO16030_LC|GO16037_LC|GO16063_LC|GO16068_LC|GO16037_SC
34635,251401227, 137.157921, 24.855931, 9.045, GO16052_LC
6493,211420124, 136.527162, 11.94291, 9.048, GO16052_LC
15583,211733783, 134.549648, 16.379463, 9.057, GO16009_LC|GO16021_LC|GO16028_LC|GO16034_LC
6993,211432171, 132.682514, 12.127959, 9.062, GO16052_LC
10260,211537297, 131.08285, 13.664098, 9.066, GO16052_LC
32687,251346287, 140.107389, 20.763735, 9.074, GO16028_LC|GO16052_LC
23320,212020740, 136.771842, 20.599078, 9.075, GO16052_LC
9551,211516730, 130.578066, 13.374697, 9.086, GO16021_LC|GO16028_LC
32154,251335459, 141.052787, 19.877004, 9.095, GO16009_LC|GO16021_LC|GO16028_LC
19055,211866784, 130.213754, 18.250035, 9.098, GO16021_LC|GO16028_LC
16597,211769558, 130.861935, 16.883265, 9.099, GO16021_LC
19130,211868956, 136.092319, 18.279017, 9.101, GO16009_LC|GO16021_LC|GO16028_LC
34511,251398804, 135.855301, 24.713703, 9.102, GO16052_LC
29135,212215841, 130.941101, 24.799135, 9.102, GO16021_LC
20620,211915312, 137.499486, 18.954144, 9.116, GO16009_LC|GO16021_LC|GO16028_LC
24958,212070276, 126.889398, 21.460888, 9.118, GO16001_LC|GO16009_LC|GO16021_LC|GO16028_LC
6618,211423401, 129.94069, 11.991418, 9.123, GO16009_LC|GO16021_LC|GO16028_LC
24007,212039652, 133.479314, 20.918431, 9.129, GO16020_LC|GO16052_LC
30610,251289405, 140.019395, 15.461573, 9.131, GO16052_LC
33134,251355780, 139.654681, 21.555643, 9.132, GO16021_LC|GO16028_LC
25969,212099626, 136.659667, 22.013904, 9.141, GO16052_LC
27460,212168743, 132.96213, 23.456817, 9.141, GO16052_LC
